Name,Latitude,Longitude,Rating,Categories,Keyword,State
Children's Park,25.5899824,91.9362079,4.8,"park, point_of_interest, establishment",parks,Meghalaya
"Marai Thymmai PARK, SOHRA",25.26251,91.699165,4.2,"tourist_attraction, point_of_interest, establishment",parks,Meghalaya
"Krem Tirot, Ecological and Heritage Park Mairang",25.569584,91.6402865,4,"park, point_of_interest, establishment",parks,Meghalaya
Nurthlong Park,25.2164365,91.72855,5,"park, point_of_interest, establishment",parks,Meghalaya
Evergreen Park,25.5873304,91.9950458,4.5,"park, point_of_interest, establishment",parks,Meghalaya
Eco Park Mawlai,25.6529461,91.91251229999999,4.1,"park, campground, lodging, point_of_interest, establishment",parks,Meghalaya
Lady Hydari Park,25.5659286,91.8819635,4.1,"park, tourist_attraction, point_of_interest, establishment",parks,Meghalaya
Lake Paradise Campground,25.7676459,91.803567,4.6,"campground, park, lodging, point_of_interest, establishment",parks,Meghalaya
Thangkharang Park,25.2167071,91.72407760000002,4.4,"park, tourist_attraction, point_of_interest, establishment",parks,Meghalaya
Matilang Park,25.5392944,91.8217432,4.2,"park, tourist_attraction, point_of_interest, establishment",parks,Meghalaya
Mawsmai Nongthymmai Eco Park,25.2450578,91.7384056,4.3,"park, point_of_interest, establishment",parks,Meghalaya
Lawkyntang,25.4438962,91.7442288,4.5,"park, point_of_interest, establishment",parks,Meghalaya
Natural view,25.9888171,91.52792370000002,4.7,"park, point_of_interest, establishment",parks,Meghalaya
Blue Lagoon,25.2506135,91.6737313,4.7,"park, tourist_attraction, point_of_interest, establishment",parks,Meghalaya
"Umkhakoi Water Park, Mawlyngbna",25.2243888,91.5475632,4.5,"amusement_park, park, point_of_interest, establishment",parks,Meghalaya
Seven Sisters Waterfall,25.2425913,91.7437423,4.4,"tourist_attraction, park, point_of_interest, establishment",parks,Meghalaya
ICAR-Complex Park,25.6788536,91.91140949999999,4.4,"park, point_of_interest, establishment",parks,Meghalaya
Alvin c river side campsite Dawki (Camping 01),25.1926307,92.0191059,4,"campground, park, lodging, point_of_interest, establishment",parks,Meghalaya
Inglongpi Longtar (Ecological Park),25.9152476,91.96121149999999,5,"park, point_of_interest, establishment",parks,Meghalaya
Connell's Park,25.7288472,91.8974606,3.6,"park, point_of_interest, establishment",parks,Meghalaya
Botanical Garden,25.576543,91.8868543,4,"tourist_attraction, park, point_of_interest, establishment",parks,Meghalaya
MAWDNGONG PARK MAWLYNDIAR(picnic spot),25.3108828,91.7598553,4.7,"park, point_of_interest, establishment",parks,Meghalaya
Jupangbari Eco Camp,25.908188,91.4411964,4.4,"campground, park, lodging, point_of_interest, establishment",parks,Meghalaya
Wards Lake Entry Point,25.5748735,91.88759019999999,4.4,"park, point_of_interest, establishment",parks,Meghalaya
Capt. Williamson Sangma State Museum,25.569676,91.8840171,4.1,"museum, tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Air Force Museum,25.5366563,91.82739889999999,4.5,"museum, tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Don Bosco Museum,25.5928183,91.88274539999999,4.4,"museum, tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Rhino Heritage Museum,25.5712964,91.8714174,4.1,"museum, tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Ever Living Museum,25.5603631,91.9345567,4.4,"museum, tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Wankhar Entomology Museum,25.5815594,91.88011739999999,3.9,"museum, tourist_attraction, point_of_interest, establishment",museums,Meghalaya
নতুন গুদিগাঁও দক্ষিণ পাড়া জামে মসজিদ,25.1477836,91.4007841,4.5,"museum, point_of_interest, establishment",museums,Meghalaya
Indigenous Heritage Museum,25.2803187,91.69564729999999,4.2,"museum, point_of_interest, establishment",museums,Meghalaya
Rabindranath Tagore Art Gallery,25.5689766,91.8727263,4.6,"museum, point_of_interest, establishment",museums,Meghalaya
জামান হাউজ,25.1595544,91.8827591,4.7,"museum, point_of_interest, establishment",museums,Meghalaya
Umiam Lake Viewpoint,25.6511877,91.894055,4.5,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Khublei Shillong,25.5695797,91.883933,5,"museum, point_of_interest, establishment",museums,Meghalaya
Butterfly Domes,25.6086853,91.8857364,3.8,"museum, point_of_interest, establishment",museums,Meghalaya
Bashtola Shaheed Monument,25.1732029,91.6074151,4.5,"museum, point_of_interest, establishment",museums,Meghalaya
Brookside Bunglow Rabindranath Tagore Museum,25.5688041,91.8726835,4.4,"museum, point_of_interest, establishment",museums,Meghalaya
GG SWELL MUSEUM,25.2178939,91.65565199999999,4.6,"museum, point_of_interest, establishment",museums,Meghalaya
Lumpdeng View Point,25.5665625,91.8551875,4.4,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Riwai Living-root Bridge,25.206239,91.89761999999999,4.7,"museum, point_of_interest, establishment",museums,Meghalaya
Don Bosco Museum Parking,25.5926313,91.8826663,4.8,"point_of_interest, establishment",museums,Meghalaya
Beadon Bishop View Point,25.5912724,91.86745719999999,3.9,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Cathedral of Mary Help of Christians,25.5685787,91.8911923,4.6,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",museums,Meghalaya
Laitlum Canyon,25.4488074,91.9089724,4.7,"tourist_attraction, park, point_of_interest, establishment",museums,Meghalaya
Sweet falls valley view point,25.562065,91.94404399999999,4.3,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Crinoline Falls,25.5609917,91.88255939999999,3.7,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
"Shillong View Point, Laitkor Peak",25.5473644,91.87497169999999,4.4,"tourist_attraction, park, point_of_interest, establishment",museums,Meghalaya
Kshaid Tymmen Falls,25.5466009,91.85168379999999,4.4,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Shillong TOUR,25.58134,91.8736066,4.9,"tourist_attraction, travel_agency, point_of_interest, establishment",museums,Meghalaya
"Elephant Falls, Shillong",25.5375374,91.8225513,4.4,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Khasi Heritage Village,25.4483136,91.7482236,4.4,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Shillong Peak,25.547326,91.8749656,4.4,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Sweet Fall View Point,25.5647757,91.9565112,4.3,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Bishop's Falls,25.5790999,91.8633601,3.8,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Mahadev Khola Dham,25.5639261,91.8609487,4.2,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",museums,Meghalaya
All Saints' Cathedral,25.5694393,91.88441879999999,4.5,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",museums,Meghalaya
Lady Hydari Park,25.5659286,91.8819635,4.1,"park, tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Botanical Garden,25.576543,91.8868543,4,"tourist_attraction, park, point_of_interest, establishment",museums,Meghalaya
Bholaganj Shada Pathor - Sylhet,25.1726641,91.75330129999999,4.5,"tourist_attraction, point_of_interest, establishment",museums,Meghalaya
Tharon cave,25.065846,93.54557989999999,4.7,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Sadu chiru waterfalls,24.7425748,93.74302469999999,4.2,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Matai Garden,24.8614216,93.91661769999999,4,"tourist_attraction, park, point_of_interest, establishment",attractions,Manipur
Manipur State Museum,24.8052683,93.93716049999999,4.1,"museum, tourist_attraction, point_of_interest, establishment",attractions,Manipur
Three Mothers Art Gallery,24.7940339,93.9500523,4.6,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Mova Cave,25.0340288,94.333243,4.4,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
HADO Tourist Spot,24.8314631,93.8999815,4.8,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Yaralpat View Point,24.8242533,94.01244419999999,4.4,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Langol Peak Garden,24.5042359,94.06961749999999,4.3,"park, tourist_attraction, point_of_interest, establishment",attractions,Manipur
City View 2nd Tower,24.8403002,93.9335759,4.5,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Langthabal Konung,24.7503292,93.9260328,4.4,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Kangla Museum,24.8034751,93.9415992,4.1,"museum, tourist_attraction, point_of_interest, establishment",attractions,Manipur
Loktak lake view point,24.5148485,93.79429979999999,4.6,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
THANGAL CHING,25.1294726,94.09620389999999,0,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Indira Park,24.8088722,93.9381952,3.8,"tourist_attraction, park, point_of_interest, establishment",attractions,Manipur
Eco Historical Park,24.7982094,93.9535224,4,"park, tourist_attraction, point_of_interest, establishment",attractions,Manipur
Prayer Garden,24.8742079,93.6848851,4.7,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Valley View Point,24.9591449,93.8548624,4.6,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
INA Museum Moirang,24.5027111,93.7770056,4.4,"museum, tourist_attraction, point_of_interest, establishment",attractions,Manipur
Devpriya Hill,24.8187119,93.5377891,3.3,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Tulihal Gate,24.6817751,94.04082629999999,0,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
View Tower Marjing Polo Complex by TISI Enterprise,24.8805107,93.9553071,5,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Noney tourism,24.8606526,93.6238898,3.8,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Deban paddy field,24.4960312,93.7420171,0,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
LEIMARAM WATER FALL,24.7408104,93.74646849999999,4.2,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Sendra viewpoint,24.510902,93.7880462,0,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Khoupum dam,24.6636181,93.5308556,4.3,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Makoi Park,24.8062063,93.8875307,3.8,"park, tourist_attraction, point_of_interest, establishment",attractions,Manipur
Baruni hill waterfall,24.7942472,94.0104637,4.5,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Uyal Saram Hill,24.6258,94.0628091,5,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Sengwai River,24.4667625,94.0443281,4.3,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Khoupum Cave,24.6666244,93.4799372,4.4,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Leimaram water Place,24.734465,93.77221399999999,4.4,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
"The Kangla (Prominent part of the dry land) Fort - Imphal District, Manipur, India",24.8170016,93.93684089999999,0,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Leimaram Picnic Park And Resort,24.7125003,93.77295579999999,4.1,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
New Wangparal Waterfall,24.4119891,93.9786709,4,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Kashung's Farm,25.2165679,94.26895859999999,5,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Lamdaibung Leirak,24.8326592,93.9583957,0,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Hobbiton kangleipak,24.7884375,93.8169375,3.7,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Tuilut waterfall,24.9548216,93.6505116,4.7,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Kainengkol Mol,24.8691875,93.7586875,0,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Lamdan - Loktak - Leimatak View Pt,24.5923692,93.70858009999999,4.5,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Kakching khunou Hijam Maning Leikai,24.4038402,93.8974643,4.2,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
"Manipur Zoological Garden (Sangai Dancing Deer Habitat)- Imphal West District, Manipur, India",24.8175275,93.8908644,4.1,"zoo, tourist_attraction, point_of_interest, establishment",attractions,Manipur
Joy's Farm Tentha Marongband,24.5671483,93.9891533,3,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
"Thamlai Waterfall, Thamlai",24.5775348,94.138733,4.4,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Selloi Langmai Ecological Park,24.7791718,94.002752,4.1,"park, tourist_attraction, point_of_interest, establishment",attractions,Manipur
Makhan Waterfall ( Chakha Malan Jai),25.011634,93.8419941,5,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
children park of sandhya yaikhom,24.8206373,94.0352805,3.9,"park, tourist_attraction, point_of_interest, establishment",attractions,Manipur
Alangtakhou Waterfall,25.0585199,93.5214293,3.8,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Ikop pat dam macha,24.6107383,93.9409867,0,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Makhan,24.9884901,93.8716477,4,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
"Omba and Nurathel Garden, Takmu Lake",24.5059826,93.79454480000001,4.2,"tourist_attraction, park, point_of_interest, establishment",attractions,Manipur
wangoo turel mapang Ireng,24.3973468,93.8470763,0,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
"The Khongjom War Memorial Complex (Houses World's Tallest Sword Statue) - Thoubal District, Manipur, India",24.5678795,94.0399892,4.4,"tourist_attraction, cemetery, park, point_of_interest, establishment",attractions,Manipur
Keirenphabi Wangkhei Panjeng Firm Colony,24.4572442,93.808944,0,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Mamang Ching Pukhri,24.4957642,94.02064,4.1,"park, tourist_attraction, point_of_interest, establishment",attractions,Manipur
LONGA KOIRENG VIEW POINT,24.7897519,93.7786641,4.5,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Yaralpat Wetland open,24.8202856,94.004699,5,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
I LOVE IMPHAL EAST,24.8073104,93.9657627,3.2,"tourist_attraction, point_of_interest, establishment",attractions,Manipur
Shangkai Picnic beach,24.9374558,94.1705266,4.2,"point_of_interest, establishment",beaches,Manipur
Beach Fashion,24.8104418,93.9362647,5,"shopping_mall, point_of_interest, establishment",beaches,Manipur
Dahalthari,25.1617374,93.81140889999999,No rating,"locality, political",beaches,Manipur
